Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
14061955,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4,3.80,Henry Holt and Company,Hardcover,435,2013,2013,2021/07/31,2021/07/18,"fantasy, movies-tv-shows","fantasy (#108), movies-tv-shows (#75)",read,3.5 stars<br/><br/>For some reason I didn't find this book very interesting. Still going to finish the series.,,,1,0
19415228,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,"Rutkoski, Marie",,"=""""","=""""",0,3.95,"Farrar, Straus and Giroux (BYR)",Kindle Edition,369,2014,2014,,2021/07/19,to-read,to-read (#229),to-read,,,,0,0
53914938,The Rose Code,Kate Quinn,"Quinn, Kate",,"=""0062943472""","=""9780062943477""",0,4.45,William Morrow,Paperback,624,2021,2021,,2021/06/20,to-read,to-read (#228),to-read,,,,0,0
10194157,"Shadow and Bone (Shadow and Bone, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250048117""","=""9781250048110""",5,3.92,Henry Holt & Company,Hardcover,358,2012,2012,2021/06/06,2020/05/08,"fantasy, movies-tv-shows","fantasy (#65), movies-tv-shows (#64)",read,,,,1,0
6427,"Two for the Dough (Stephanie Plum, #2)",Janet Evanovich,"Evanovich, Janet",,"=""0140255559""","=""9780140255553""",3,4.11,Penguin Books,Paperback,326,1996,1996,2020/08/30,2020/08/17,,,read,,,,1,0
6854,"Three to Get Deadly (Stephanie Plum, #3)",Janet Evanovich,"Evanovich, Janet",,"=""0312966091""","=""9780312966096""",4,4.15,St. Martin's Press,Mass Market Paperback,321,1998,1997,2020/10/23,2020/10/23,,,read,,,,1,0
8663392,"Unveiled (Turner, #1)",Courtney Milan,"Milan, Courtney",,"=""0373775431""","=""9780373775439""",0,3.86,HQN Books,Mass Market Paperback,378,2011,2011,,2021/05/27,to-read,to-read (#227),to-read,,,,0,0
53071883,"Crown Princess Academy (Crown Princess Academy, #1)",A.J. Flowers,"Flowers, A.J.",,"=""""","=""""",0,3.96,,Kindle Edition,328,2020,2020,,2021/05/19,to-read,to-read (#226),to-read,,,,0,0
43801254,The Worst Best Man,Mia Sosa,"Sosa, Mia",,"=""0062909886""","=""9780062909886""",0,3.54,Avon,ebook,368,2020,2020,,2021/05/18,to-read,to-read (#225),to-read,,,,0,0
53914898,"Pride and Premeditation (Jane Austen Murder Mystery, #1)",Tirzah Price,"Price, Tirzah",,"=""006288980X""","=""9780062889805""",0,3.74,Storytide,Hardcover,368,2021,2021,,2021/05/18,"to-read, pride-and-prejudice-inspired","to-read (#224), pride-and-prejudice-inspired (#20)",to-read,,,,0,0
53426743,"Covet (Crave, #3)",Tracy Wolff,"Wolff, Tracy",,"=""1682815811""","=""9781682815816""",5,4.21,Entangled: Teen,Hardcover,680,2021,2021,2021/05/18,2021/02/23,fantasy,fantasy (#104),read,4.5 stars,,,1,0
12578077,"Obsidian (Lux, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.13,Entangled Teen,Paperback,335,2012,2011,,2021/05/06,to-read,to-read (#223),to-read,,,,0,0
57589437,The Checklist,Addie Woolridge,"Woolridge, Addie",,"=""1542029260""","=""9781542029261""",0,3.74,Montlake,Kindle Edition,347,2021,2021,,2021/05/06,to-read,to-read (#222),to-read,,,,0,0
42246377,"White Hot Kiss (The Dark Elements, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1335009191""","=""9781335009197""",4,4.17,Inkyard Press,Paperback,377,2019,2014,2021/05/04,2021/05/03,fantasy,fantasy (#101),read,,,,1,0
54303948,"The Bounty (Fox and O'Hare, #7)",Janet Evanovich,"Evanovich, Janet",Steve Hamilton,"=""1982157135""","=""9781982157135""",3,4.00,Atria Books,Hardcover,320,2021,2021,2021/04/30,2021/04/25,,,read,"The only reason why I'm not rating this lower is because I had low expectations based off the last book in the series. It's a good standalone book, but completely missing the essence of this series. Future Marissa needs to read this review and remember to stop reading this series. It should have ended with book #5.",,,1,0
56625098,The Wish,Nicholas Sparks,"Sparks, Nicholas",,"=""1538728621""","=""9781538728628""",0,4.33,Grand Central Publishing,Hardcover,387,2021,2021,,2021/04/16,to-read,to-read (#221),to-read,,,,0,0
53138095,"A ​Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""168119628X""","=""9781681196282""",5,4.45,Bloomsbury Publishing,Hardcover,757,2021,2021,2021/04/11,2021/04/01,fantasy,fantasy (#99),read,"4.5 stars<br/><br/>The word ""brute"" has now been added to my SJM Made Me Hate These Words list. And yes, before you ask, ""mate"" is still ranked #1.",,,1,0
54549639,I Thought You Said This Would Work,Ann Wertz Garvin,"Garvin, Ann Wertz",,"=""1542022339""","=""9781542022330""",0,4.14,Lake Union Publishing,Paperback,301,2021,2021,,2021/04/01,to-read,to-read (#220),to-read,,,,0,0
55642803,Only the Pretty Lies,Rebekah Crane,"Crane, Rebekah",,"=""1542022460""","=""9781542022460""",0,3.67,Skyscape,Kindle Edition,272,2021,2021,,2021/04/01,to-read,to-read (#219),to-read,,,,0,0
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,"Mead, Richelle",,"=""1595143068""","=""9781595143068""",5,4.37,Razorbill,Hardcover,594,2010,2010,2021/03/27,2021/03/26,fantasy,fantasy (#98),read,4.5 Stars<br/><br/>Enjoyed the book but not a fan of the way Rose treated Adrian.,,,1,0
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,"Mead, Richelle",,"=""1595142509""","=""9781595142504""",4,4.32,Razorbill,Hardcover,489,2010,2010,2021/03/24,2021/03/21,fantasy,fantasy (#97),read,,,,1,0
56966496,Drop Dead Gorgeous,Lauren Landish,"Landish, Lauren",,"=""""","=""""",0,3.99,,Kindle Edition,381,2021,2021,,2021/03/23,to-read,to-read (#218),to-read,,,,0,0
22458745,Guardian (The Guardian #1),A.J. Messenger,"Messenger, A.J.",,"=""1311439242""","=""9781311439246""",0,3.82,,Kindle Edition,242,2014,2014,,2021/03/23,to-read,to-read (#217),to-read,,,,0,0
53497343,"Fae's Deception (Queens of the Fae, #1)",M. Lynn,"Lynn, M.",Melissa A. Craven,"=""""","=""""",0,3.71,Twin Rivers Press,Kindle Edition,262,2020,,,2021/03/23,to-read,to-read (#216),to-read,,,,0,0
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,"Mead, Richelle",,"=""1595141979""","=""9781595141972""",4,4.33,Razorbill,Paperback,443,2008,2008,2021/03/05,2021/02/25,fantasy,fantasy (#95),read,,,,1,0
42083967,"Broken Throne (Red Queen, #4.5)",Victoria Aveyard,"Aveyard, Victoria",,"=""1409176053""","=""9781409176053""",3,3.81,Orion,Kindle Edition,468,2019,2019,2021/03/04,2021/02/25,fantasy,fantasy (#94),read,"I typically like novellas as I get a little more ""behind the scenes"" and ""after the credits"", however, this collection of novellas didn't quite do it for me.",,,1,0
54849260,"I'm in Seattle, Where Are You? : A Memoir",Mortada Gzar,"Gzar, Mortada",William Hutchins,"=""1542016592""","=""9781542016599""",0,3.84,Amazon Crossing,Kindle Edition,309,2021,2021,,2021/03/02,to-read,to-read (#214),to-read,,,,0,0
35068632,Pride,Ibi Zoboi,"Zoboi, Ibi",,"=""""","=""""",0,3.74,Balzer + Bray,ebook,304,2018,2018,,2021/02/28,"to-read, pride-and-prejudice-inspired","to-read (#213), pride-and-prejudice-inspired (#19)",to-read,,,,0,0
43124133,Ayesha at Last,Uzma Jalaluddin,"Jalaluddin, Uzma",,"=""""","=""""",0,3.86,Berkley Books,Paperback,368,2019,2018,,2021/02/28,"to-read, pride-and-prejudice-inspired","to-read (#212), pride-and-prejudice-inspired (#18)",to-read,,,,0,0
27272506,"The Glittering Court (The Glittering Court, #1)",Richelle Mead,"Mead, Richelle",,"=""1595148418""","=""9781595148414""",0,3.50,Razorbill,Hardcover,416,2016,2016,,2021/02/25,to-read,to-read (#211),to-read,,,,0,0
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",4,4.25,Razorbill,Paperback,327,2008,2008,2021/02/25,2021/02/21,fantasy,fantasy (#93),read,"3.75 Stars<br/><br/>Nothing happened in this book (besides at the end), although we did meet some new characters that most likely will be in future books. I think this book was just a set up for future books.",,,1,0
248483,"Austenland (Austenland, #1)",Shannon Hale,"Hale, Shannon",,"=""1596912855""","=""9781596912854""",0,3.56,Bloomsbury USA,Hardcover,197,2007,2007,,2021/02/24,"to-read, pride-and-prejudice-inspired","to-read (#210), pride-and-prejudice-inspired (#17)",to-read,,,,0,0
99297,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",Amanda Grange,"Grange, Amanda",,"=""1402208766""","=""9781402208768""",0,3.70,Sourcebooks Landmark,Paperback,329,2007,2005,,2021/02/24,"to-read, pride-and-prejudice-inspired","to-read (#209), pride-and-prejudice-inspired (#16)",to-read,,,,0,0
28427397,Welcome to Longborn,M.K. McGowan,"McGowan, M.K.",,"=""""","=""""",0,3.86,Comfortable Shoes Press,Kindle Edition,246,2015,,,2021/02/21,"to-read, pride-and-prejudice-inspired","to-read (#208), pride-and-prejudice-inspired (#15)",to-read,,,,0,0
40914165,"The Book Woman of Troublesome Creek (The Book Woman of Troublesome Creek, #1)",Kim Michele Richardson,"Richardson, Kim Michele",,"=""""","=""""",4,4.22,Sourcebooks Landmark,Paperback,309,2019,2019,2021/02/21,2021/02/17,book-club-reads,book-club-reads (#12),read,Family Book Club<br/><br/>I wasn't a big fan of the ending as it seemed a bit rushed. I wish we knew more about what happened to the characters.,,,1,0
345627,"Vampire Academy (Vampire Academy, #1)",Richelle Mead,"Mead, Richelle",,"=""159514174X""","=""9781595141743""",4,4.10,Razorbill,Paperback,332,2007,2007,2021/02/19,2020/05/06,"movies-tv-shows, fantasy, re-read","movies-tv-shows (#57), fantasy (#74), re-read (#22)",read,,,,1,0
45186556,The Other Bennet Sister,Janice Hadlow,"Hadlow, Janice",,"=""1250129419""","=""9781250129413""",0,4.15,Henry Holt and Co.,Hardcover,463,2020,2020,,2021/02/14,"to-read, pride-and-prejudice-inspired","to-read (#207), pride-and-prejudice-inspired (#14)",to-read,,,,0,0
27188596,"War Storm (Red Queen, #4)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062422995""","=""9780062422996""",4,3.80,HarperTeen,Hardcover,662,2018,2018,2021/02/12,2021/01/13,fantasy,fantasy (#92),read,"It felt like the ending to this series was rushed. But at the same time, I felt like this book dragged on for too long. I did, however, like how the series ended.",,,1,0
231604,"Déjà Dead (Temperance Brennan, #1)",Kathy Reichs,"Reichs, Kathy",,"=""""","=""""",0,3.88,Pocket Books,Mass Market Paperback,532,1998,1997,,2021/02/07,to-read,to-read (#206),to-read,,,,0,0
32852217,"The Hundredth Queen (The Hundredth Queen, #1)",Emily R. King,"King, Emily R.",,"=""1503943658""","=""9781503943650""",0,3.86,Skyscape,Paperback,287,2017,2017,,2021/02/02,to-read,to-read (#204),to-read,,,,0,0
53426840,"The Princess Crown (The Princess Trials, #3)",Cordelia K. Castel,"Castel, Cordelia K.",,"=""""","=""""",4,3.92,,Kindle Edition,428,2020,2020,2021/02/02,2021/01/28,fantasy,fantasy (#91),read,"4.5 stars<br/><br/>Great ending to the series. I did, however, think it was a little too long as I found myself skimming over pages.",,,1,0
52778479,"Crush (Crave, #2)",Tracy Wolff,"Wolff, Tracy",,"=""""","=""""",5,4.24,Entangled: Teen,Hardcover,704,2020,2020,2021/01/30,2021/01/28,fantasy,fantasy (#90),read,"4.5 stars<br/><br/>It doesn't get 5 because of a certain event that happened that I just don't agree with. But otherwise, I loved it, hate the cliffhanger ending though...",,,1,0
5886881,Dark Places,Gillian Flynn,"Flynn, Gillian",,"=""0307341569""","=""9780307341563""",2,3.94,Shaye Areheart Books,Hardcover,424,2009,2009,2021/01/24,2020/11/24,book-club-reads,book-club-reads (#8),read,"Volume 305 Book Club<br/><br/>My first Gillian Lynn novel and honestly my last. While I appreciated the whodunit aspect, this story was just too dark for me.",,,1,0
53028775,"The Gilded Ones (Deathless, #1)",Namina Forna,"Forna, Namina",,"=""1984848690""","=""9781984848697""",0,3.99,Delacorte Press,Hardcover,432,2021,2020,,2021/01/23,to-read,to-read (#203),to-read,,,,0,0
55539565,Think Again: The Power of Knowing What You Don't Know,Adam M. Grant,"Grant, Adam M.",,"=""1984878107""","=""9781984878106""",0,4.13,Viking Books,Hardcover,307,2021,2021,,2021/01/23,to-read,to-read (#202),to-read,,,,0,0
55169019,The Chosen and the Beautiful,Nghi Vo,"Vo, Nghi",,"=""1250784786""","=""9781250784780""",0,3.55,Tor Books,Hardcover,260,2021,2021,,2021/01/23,to-read,to-read (#201),to-read,,,,0,0
53359447,Hummingbird Salamander,Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374173540""","=""9780374173548""",0,3.25,MCD,Hardcover,351,2021,2021,,2021/01/23,to-read,to-read (#198),to-read,,,,0,0
55404546,Malibu Rising,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1524798657""","=""9781524798659""",0,4.02,Ballantine Books,Hardcover,369,2021,2021,,2021/01/23,to-read,to-read (#197),to-read,,,,0,0
53916130,This Close to Okay,Leesa Cross-Smith,"Cross-Smith, Leesa",,"=""""","=""""",0,3.70,Grand Central Publishing,Hardcover,311,2021,2021,,2021/01/23,to-read,to-read (#196),to-read,,,,0,0
45892228,"Crave (Crave, #1)",Tracy Wolff,"Wolff, Tracy",,"=""1640638954""","=""9781640638952""",4,3.77,Entangled: Teen,Hardcover,575,2020,2020,2021/01/21,2020/12/16,fantasy,fantasy (#87),read,"4.25 stars<br/><br/>I really liked this book even though it was clearly targeted towards a younger audience. The tug-of-war between ""I'm dangerous"" and ""I can't stay away from you"" got a little old after a while.  It also sounded like the author tried too hard to sound like a teenager; like I was getting whiplash from all the pop culture references and teen lingo getting thrown around. But if I read this book while I was still in high school, I know I would have been all over it.",,,1,0
53439886,"How the King of Elfhame Learned to Hate Stories (The Folk of the Air, #3.5)",Holly Black,"Black, Holly",,"=""""","=""9780316540827""",4,4.15,"Little, Brown Books for Young Readers",ebook,200,2020,2020,2021/01/16,2020/12/27,fantasy,fantasy (#86),read,"3.5 stars<br/><br/>Not quite what I thought, but I still enjoyed it. ",,,1,0
30226723,"King's Cage (Red Queen, #3)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310712""","=""9780062310712""",4,3.88,HarperTeen,ebook,520,2017,2017,2021/01/15,2021/01/13,fantasy,fantasy (#85),read,"This book was a little slow going. I know it was mainly to set up the next book, but I wish some more things happened.",,,1,0
25362018,"Steel Scars (Red Queen, #0.2)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062422979""","=""9780062422972""",0,3.55,HarperTeen,ebook,100,2016,2016,,2021/01/13,to-read,to-read (#195),to-read,,,,0,0
25005214,"Queen Song (Red Queen, #0.1)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062422960""","=""9780062422965""",0,3.79,HarperTeen,Kindle Edition,79,2015,2015,,2021/01/13,to-read,to-read (#194),to-read,,,,0,0
53950959,Their Eyes Were Watching God,Zora Neale Hurston,"Hurston, Zora Neale",,"=""""","=""""",0,3.99,Amistad,Kindle Edition,223,2021,1937,,2021/01/13,to-read,to-read (#193),to-read,,,,0,0
23174274,"Glass Sword (Red Queen, #2)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310666""","=""9780062310668""",4,3.78,HarperTeen,Hardcover,444,2016,2016,2021/01/11,2021/01/10,fantasy,fantasy (#84),read,"I feel like not much happened in this book until the very end. The entire plot was just a repeat of the same scenario, just a different location. I also found a lot of the descriptions to be confusing and hard to follow. I liked the first book better but look forward to reading the next one.",,,1,0
22328546,"Red Queen (Red Queen, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""0062310631""","=""9780062310637""",5,3.98,HarperTeen,Hardcover,388,2015,2015,2021/01/09,2020/06/18,fantasy,fantasy (#68),read,4.5 stars,,,1,0
52737424,The Ardent Swarm,Yamen Manai,"Manai, Yamen",Lara Vergnaud,"=""1542020476""","=""9781542020473""",0,4.09,Amazon Crossing,Hardcover,204,2021,2017,,2021/01/03,to-read,to-read (#192),to-read,,,,0,0
50710211,The Shadow Box,Luanne Rice,"Rice, Luanne",,"=""1542009545""","=""9781542009546""",0,4.21,Thomas & Mercer,Kindle Edition,367,2021,2021,,2021/01/03,to-read,to-read (#191),to-read,,,,0,0
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,"=""0061120073""","=""9780061120077""",0,4.30,HarperCollins Publishers,Paperback,496,2006,1943,,2020/12/16,to-read,to-read (#190),to-read,,,,0,0
227658,Running Out of Time (Out of Time #1),Margaret Peterson Haddix,"Haddix, Margaret Peterson",,"=""0439632501""","=""9780439632508""",4,3.99,Scholastic,Paperback,184,2004,1995,2003/08/01,2020/05/06,middle-school-english,middle-school-english (#9),read,,,,1,0
15926,Nights in Rodanthe,Nicholas Sparks,"Sparks, Nicholas",,"=""0446612707""","=""9780553813951""",4,3.85,Warner Books,Paperback,222,2004,2002,2018/08/01,2020/05/08,movies-tv-shows,movies-tv-shows (#52),read,,,,1,0
31463,Far From the Madding Crowd,Thomas Hardy,"Hardy, Thomas","Rosemarie Morgan, Shannon Russell","=""""","=""""",4,3.97,Penguin Books,Paperback,433,2003,1874,2015/05/22,2020/12/15,movies-tv-shows,movies-tv-shows (#53),read,,,,1,0
19223736,Let Them Eat Shrimp: The Tragic Disappearance of the Rainforests of the Sea,Kennedy Warne,"Warne, Kennedy",,"=""""","=""""",4,3.85,Island Press,Kindle Edition,200,2011,2010,2016/07/01,2020/12/15,non-fiction,non-fiction (#9),read,,,,1,0
389827,"When Calls the Heart (Canadian West, #1)",Janette Oke,"Oke, Janette",,"=""0764200119""","=""9780764200113""",4,4.21,Bethany House Publishers,Paperback,220,2005,1983,2015/04/25,2020/05/06,movies-tv-shows,movies-tv-shows (#56),read,,,,1,0
6931356,"The DUFF: Designated Ugly Fat Friend (Hamilton High, #1)",Kody Keplinger,"Keplinger, Kody",,"=""0316084239""","=""9780316084239""",5,3.79,Little Brown/Poppy,Hardcover,280,2010,2010,2015/02/20,2020/05/06,movies-tv-shows,movies-tv-shows (#55),read,,,,1,0
25816163,"The Epilogue (The Selection, #3.1)",Kiera Cass,"Cass, Kiera",,"=""""","=""""",4,4.21,HarperCollins,ebook,11,2014,2014,2020/07/03,2020/07/03,fantasy,fantasy (#71),read,,,,1,0
187812,Avalon High,Meg Cabot,"Cabot, Meg",,"=""0060755865""","=""9780060755867""",5,3.81,HarperTeen,Hardcover,304,2006,2005,,2020/05/26,"movies-tv-shows, fantasy, re-read","movies-tv-shows (#45), fantasy (#54), re-read (#20)",read,,,,1,0
1672727,Two-Way Street,Lauren Barnholdt,"Barnholdt, Lauren",,"=""""","=""9781416913184""",5,3.78,Simon & Schuster Books for Young Readers,Paperback,288,2007,2007,,2020/05/15,re-read,re-read (#19),read,,,,1,0
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,"Carter, Ally",,"=""1423100034""","=""9781423100034""",5,3.84,Hyperion Book CH,Hardcover,284,2006,2006,2006/05/01,2020/05/06,re-read,re-read (#18),read,,,,1,0
568645,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,"Carter, Ally",,"=""1423100050""","=""9781423100058""",5,4.14,Hyperion Book CH,Hardcover,236,2007,2007,2007/10/01,2020/05/06,re-read,re-read (#17),read,,,,1,0
5267365,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",Ally Carter,"Carter, Ally",,"=""1423116380""","=""9781423116387""",5,4.20,Disney ● Hyperion Books,Hardcover,263,2009,2009,2009/06/01,2020/05/06,re-read,re-read (#16),read,,,,1,0
6950688,"Only the Good Spy Young (Gallagher Girls, #4)",Ally Carter,"Carter, Ally",,"=""1423128206""","=""9781423128205""",5,4.29,Hyperion Book CH,Hardcover,265,2010,2010,2010/06/01,2020/05/06,re-read,re-read (#15),read,,,,1,0
10560331,"Out of Sight, Out of Time (Gallagher Girls, #5)",Ally Carter,"Carter, Ally",,"=""1423147944""","=""9781423147947""",5,4.33,Hyperion Book CH,Hardcover,294,2012,2012,2012/03/01,2020/05/06,re-read,re-read (#14),read,,,,1,0
13580951,"United We Spy (Gallagher Girls, #6)",Ally Carter,"Carter, Ally",,"=""1423165993""","=""9781423165996""",5,4.43,Disney-Hyperion,Hardcover,296,2013,2013,2013/09/01,2020/05/06,re-read,re-read (#13),read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,2020/04/09,2020/04/26,"movies-tv-shows, fantasy, re-read","movies-tv-shows (#13), fantasy (#31), re-read (#12)",read,,,,1,0
